date,usd,eur,jpy,gbp,chf,nzd,cad,hkd,sgd,myr,twd,krw,idr,cny,sdr
14-Sep-2000,0.5498,0.6416,58.88,0.3905,0.9759,1.3156,0.8160,4.2878,0.9585,2.0900,17.11,612.20,4770,4.5511,0.4268
15-Sep-2000,0.5501,0.6360,59.09,0.3907,0.9738,1.3098,0.8186,4.2897,0.9561,2.0900,17.14,615.31,4717,4.5533,0.4275
18-Sep-2000,0.5433,0.6369,58.21,0.3886,0.9698,1.3114,0.8068,4.2366,0.9500,2.0600,16.99,614.34,4743,4.4969,0.4221
19-Sep-2000,0.5435,0.6369,58.06,0.3863,0.9695,1.3134,0.8085,4.2380,0.9479,2.0700,16.99,611.79,4687,4.4987,0.4231
20-Sep-2000,0.5403,0.6359,57.67,0.3842,0.9611,1.3172,0.8013,4.2133,0.9426,2.0500,16.91,604.70,4730,4.4725,0.4207
21-Sep-2000,0.5386,0.6358,57.43,0.3815,0.9588,1.3381,0.7993,4.2002,0.9402,2.0500,16.86,607.76,4726,4.4583,0.4196
22-Sep-2000,0.5464,0.6346,58.44,0.3800,0.9630,1.3363,0.8129,4.2610,0.9545,2.0800,17.10,619.07,4797,4.5230,0.4245
25-Sep-2000,0.5465,0.6207,58.89,0.3744,0.9444,1.3239,0.8136,4.2619,0.9538,2.0800,17.09,614.59,4800,4.5243,0.4210
26-Sep-2000,0.5503,0.6290,59.12,0.3788,0.9554,1.3247,0.8182,4.2915,0.9601,2.0900,17.22,617.35,4878,4.5561,0.4249
27-Sep-2000,0.5488,0.6221,58.99,0.3752,0.9467,1.3269,0.8163,4.2798,0.9547,2.0900,17.17,610.70,4827,4.5436,0.4230
28-Sep-2000,0.5498,0.6215,59.10,0.3753,0.9475,1.3172,0.8223,4.2871,0.9582,2.0900,17.22,612.53,4830,4.5521,0.4233
29-Sep-2000,0.5433,0.6161,58.59,0.3712,0.9390,1.3355,0.8158,4.2365,0.9456,2.0600,17.02,605.59,4776,4.4985,0.4181
2-Oct-2000,,,,,
3-Oct-2000,0.5440,0.6196,59.19,0.3708,0.9433,1.3343,0.8207,4.2411,0.9478,2.0700,17.04,608.46,4776,4.5038,0.4195
4-Oct-2000,0.5363,0.6115,58.34,0.3677,0.9277,1.3364,0.8070,4.1805,0.9363,2.0400,16.80,601.59,4705,4.4400,0.4145
5-Oct-2000,0.5360,0.6129,58.53,0.3674,0.9296,1.3333,0.8019,4.1780,0.9385,2.0400,16.79,598.66,4728,4.4375,0.4152
6-Oct-2000,0.5315,0.6108,57.82,0.3677,0.9303,1.3244,0.7966,4.1435,0.9282,2.0200,16.64,593.39,4677,4.4003,0.4123
9-Oct-2000,0.5343,0.6145,58.19,0.3691,0.9342,1.3251,0.8034,4.1654,0.9342,2.0300,16.72,596.73,4710,4.4238,0.4142
10-Oct-2000,0.5304,0.6115,57.54,0.3660,0.9303,1.3204,0.7975,4.1357,0.9294,2.0200,16.61,593.01,4675,4.3912,0.4113
11-Oct-2000,0.5337,0.6115,57.66,0.3661,0.9290,1.3201,0.8012,4.1617,0.9346,2.0300,16.70,600.20,4730,4.4184,0.4125
12-Oct-2000,0.5307,0.6118,57.20,0.3627,0.9245,1.3334,0.7991,4.1382,0.9295,2.0200,16.61,595.98,4715,4.3935,0.4100
13-Oct-2000,0.5298,0.6140,57.03,0.3603,0.9224,1.3219,0.8026,4.1306,0.9282,2.0100,16.58,597.61,4731,4.3860,0.4101
16-Oct-2000,0.5275,0.6174,56.95,0.3630,0.9330,1.3247,0.7952,4.1131,0.9246,2.0000,16.84,594.55,4695,4.3669,0.4088
17-Oct-2000,0.5214,0.6137,56.33,0.3608,0.9255,1.3207,0.7918,4.0659,0.9140,1.9800,16.79,589.49,4630,4.3162,0.4062
18-Oct-2000,0.5203,0.6091,56.22,0.3590,0.9200,1.3196,0.7903,4.0573,0.9136,1.9800,16.80,592.39,4638,4.3073,0.4053
19-Oct-2000,0.5181,0.6169,55.82,0.3586,0.9263,1.3173,0.7853,4.0399,0.9101,1.9700,16.79,591.80,4614,4.2889,0.4031
20-Oct-2000,0.5277,0.6236,57.18,0.3644,0.9399,1.3179,0.7968,4.1148,0.9235,2.0100,16.99,596.14,4691,4.3683,0.4124
23-Oct-2000,0.5279,0.6285,57.50,0.3628,0.9440,1.3198,0.7983,4.1166,0.9262,2.0100,16.94,597.87,4716,4.3699,0.4130
24-Oct-2000,0.5268,0.6297,57.02,0.3621,0.9459,1.3101,0.7955,4.1084,0.9250,2.0000,16.88,596.79,4727,4.3611,0.4117
25-Oct-2000,0.5272,0.6293,56.94,0.3634,0.9474,1.3024,0.8006,4.1119,0.9232,2.0000,16.91,599.08,4703,4.3644,0.4118
26-Oct-2000,0.5190,0.6271,56.22,0.3618,0.9447,1.2998,0.7864,4.0478,0.9114,1.9700,16.66,592.02,4675,4.2964,0.4065
27-Oct-2000,0.5195,0.6261,56.32,0.3625,0.9455,1.2955,0.7914,4.0519,0.9119,1.9700,16.68,588.70,4704,4.3007,0.4075
30-Oct-2000,0.5249,0.6241,57.04,0.3612,0.9478,1.2999,0.8027,4.0941,0.9210,1.9900,17.00,597.00,4874,4.3455,0.4096
31-Oct-2000,0.5148,0.6123,56.11,0.3550,0.9300,1.2993,0.7888,4.0152,0.9042,1.9600,16.68,587.62,4847,4.2615,0.4017
1-Nov-2000,0.5205,0.6139,56.65,0.3595,0.9367,1.3171,0.7927,4.0589,0.9117,1.9800,16.84,590.92,4778,4.3084,0.4060
2-Nov-2000,0.5185,0.6029,56.06,0.3577,0.9195,1.3140,0.7953,4.0425,0.9030,1.9700,16.77,588.42,4746,4.2918,0.4030
3-Nov-2000,0.5235,0.6089,56.61,0.3626,0.9296,1.3084,0.8012,4.0820,0.9060,1.9900,16.86,593.10,4766,4.3330,0.4066
6-Nov-2000,0.5269,0.6086,56.52,0.3643,0.9252,1.3179,0.8071,4.1085,0.9124,2.0000,16.96,596.19,4808,4.3610,0.4080
7-Nov-2000,0.5269,0.6109,56.63,0.3686,0.9298,1.3215,0.8074,4.1089,0.9153,2.0000,16.91,597.87,4867,4.3612,0.4087
8-Nov-2000,0.5308,0.6161,56.89,0.3704,0.9379,1.3263,0.8137,4.1395,0.9228,2.0200,17.05,603.79,4910,4.3934,0.4117
9-Nov-2000,0.5234,0.6122,56.17,0.3683,0.9293,1.3204,0.8080,4.0815,0.9109,1.9900,16.79,593.35,4843,4.3323,0.4070
10-Nov-2000,0.5280,0.6092,56.78,0.3691,0.9260,1.3161,0.8158,4.1178,0.9174,2.0100,16.91,597.85,4876,4.3702,0.4103
13-Nov-2000,0.5207,0.6029,56.22,0.3648,0.9173,1.3176,0.8040,4.0611,0.9070,1.9800,16.76,592.22,4822,4.3099,0.4043
14-Nov-2000,0.5217,0.6072,56.19,0.3625,0.9236,1.3105,0.8052,4.0688,0.9093,1.9800,16.78,592.76,4857,4.3180,0.4048
15-Nov-2000,0.5215,0.6073,56.42,0.3642,0.9235,1.3093,0.8056,4.0672,0.9094,1.9800,16.77,591.46,4885,4.3166,0.4056
16-Nov-2000,0.5209,0.6073,56.71,0.3653,0.9259,1.3039,0.8082,4.0628,0.9099,1.9800,16.80,593.25,4886,4.3114,0.4054
17-Nov-2000,0.5213,0.6113,56.73,0.3663,0.9316,1.2945,0.8107,4.0659,0.9113,1.9800,16.81,594.54,4881,4.3150,0.4068
20-Nov-2000,0.5192,0.6108,56.61,0.3646,0.9324,1.2967,0.8080,4.0495,0.9104,1.9700,16.84,595.86,4901,4.2974,0.4052
21-Nov-2000,0.5132,0.6028,56.42,0.3603,0.9190,1.2976,0.7992,4.0027,0.9006,1.9500,16.66,599.34,4855,4.2482,0.4015
22-Nov-2000,0.5125,0.6054,56.41,0.3612,0.9199,1.2916,0.7942,3.9973,0.8989,1.9500,16.65,598.70,4846,4.2428,0.4020
23-Nov-2000,0.5248,0.6214,57.77,0.3726,0.9441,1.3091,0.8113,4.0932,0.9211,1.9900,17.25,620.58,4941,4.3444,0.4119
24-Nov-2000,0.5208,0.6217,57.68,0.3719,0.9463,1.3030,0.8054,4.0620,0.9157,1.9800,17.18,623.35,4927,4.3112,0.4095
27-Nov-2000,0.5211,0.6194,57.98,0.3716,0.9382,1.2995,0.8021,4.0643,0.9161,1.9800,17.14,618.96,4930,4.3136,0.4105
28-Nov-2000,0.5253,0.6165,58.03,0.3705,0.9329,1.2926,0.8065,4.0971,0.9212,2.0000,17.29,622.80,4975,4.3484,0.4118
29-Nov-2000,0.5257,0.6130,57.91,0.3709,0.9244,1.2936,0.8085,4.1004,0.9233,2.0000,17.34,630.58,4976,4.3516,0.4110
30-Nov-2000,0.5227,0.6089,58.13,0.3681,0.9183,1.2913,0.8080,4.0770,0.9189,1.9900,17.26,634.01,4980,4.3266,0.4086
1-Dec-2000,0.5368,0.6122,59.34,0.3758,0.9261,1.2876,0.8219,4.1869,0.9402,2.0400,17.73,650.87,5116,4.4435,0.4185
4-Dec-2000,0.5417,0.6157,60.20,0.3755,0.9333,1.2737,0.8369,4.2250,0.9473,2.0600,17.91,658.44,5154,4.4839,0.4218
5-Dec-2000,0.5433,0.6122,60.34,0.3750,0.9242,1.2793,0.8389,4.2375,0.9492,2.0600,17.96,656.17,5172,4.2375,0.4204
6-Dec-2000,0.5451,0.6186,60.38,0.3802,0.9335,1.2799,0.8398,4.2510,0.9475,2.0700,17.98,649.98,5189,4.5118,0.4223
7-Dec-2000,0.5493,0.6169,60.64,0.3806,0.9345,1.2774,0.8395,4.2836,0.9569,2.0900,18.15,661.74,5262,4.5466,0.4256
8-Dec-2000,0.5454,0.6130,60.32,0.3774,0.9268,1.2815,0.8341,4.2528,0.9463,2.0700,17.99,647.66,5217,4.5143,0.4220
11-Dec-2000,0.5432,0.6153,60.21,0.3760,0.9288,1.2829,0.8249,4.2355,0.9433,2.0600,17.96,644.24,5186,4.4960,0.4207
12-Dec-2000,0.5396,0.6143,59.83,0.3708,0.9228,1.2790,0.8227,4.2074,0.9355,2.0500,17.84,639.32,5070,4.4664,0.4185
13-Dec-2000,0.5420,0.6184,60.96,0.3747,0.9312,1.2828,0.8277,4.2274,0.9425,2.0600,17.93,649.72,5165,4.4862,0.4212
14-Dec-2000,0.5404,0.6151,60.86,0.3707,0.9246,1.2806,0.8216,4.2149,0.9407,2.0500,17.89,647.56,5099,4.4729,0.4207
15-Dec-2000,0.5458,0.6111,61.44,0.3702,0.9206,1.2717,0.8274,4.2572,0.9481,2.0700,18.05,657.69,5125,4.5175,0.4227
18-Dec-2000,0.5453,0.6082,61.41,0.3690,0.9138,1.2729,0.8292,4.2530,0.9480,2.0700,18.04,656.38,5115,4.5133,0.4212
19-Dec-2000,0.5426,0.6063,60.85,0.3679,0.9115,1.2613,0.8280,4.2321,0.9425,2.0600,17.95,654.76,5065,4.4913,0.4193
20-Dec-2000,0.5478,0.6097,61.76,0.3724,0.9196,1.2610,0.8341,4.2726,0.9498,2.0800,18.14,665.47,5051,4.5343,0.4243
21-Dec-2000,0.5528,0.6084,62.46,0.3749,0.9246,1.2595,0.8408,4.3115,0.9547,2.1000,18.34,676.79,5158,4.5755,0.4260
22-Dec-2000,0.5558,0.6065,62.58,0.3773,0.9237,1.2646,0.8453,4.3350,0.9610,2.1100,18.44,684.72,5222,4.6002,0.4272
27-Dec-2000,0.5592,0.5994,63.87,0.3758,0.9109,1.2614,0.8455,4.3613,0.9667,2.1300,18.56,708.79,5307,4.6284,0.4289
28-Dec-2000,0.5568,0.5990,63.69,0.3719,0.9133,1.2560,0.8417,4.3425,0.9620,2.1200,18.47,693.55,5276,4.6086,0.4270
29-Dec-2000,0.5540,0.5963,63.57,0.3715,0.9067,1.2588,0.8317,4.3209,0.9593,2.1100,18.37,697.76,5327,4.5861,0.4258
2-Jan-2001,0.5578,0.5939,63.88,0.3730,0.9025,1.2591,0.8366,4.3506,0.9676,2.1200,18.39,707.99,5288,4.6171,0.4267
3-Jan-2001,0.5647,0.5939,64.70,0.3758,0.9032,1.2630,0.8433,4.4044,0.9783,2.1500,18.66,727.33,5384,4.6745,0.4307
4-Jan-2001,0.5570,0.5985,63.40,0.3739,0.9060,1.2656,0.8334,4.3444,0.9636,2.1200,18.35,697.09,5300,4.6105,0.4247
5-Jan-2001,0.5714,0.5969,66.63,0.3797,0.9117,1.2628,0.8592,4.4568,0.9913,2.1700,18.86,726.25,5459,4.7301,0.4368
8-Jan-2001,0.5695,0.5955,66.23,0.3788,0.9110,1.2580,0.8534,4.4418,0.9852,2.1600,18.67,718.99,5416,4.7140,0.4346
9-Jan-2001,0.5643,0.5975,65.41,0.3774,0.9093,1.2523,0.8440,4.4015,0.9760,2.1400,18.42,707.69,5358,4.6712,0.4308
10-Jan-2001,0.5567,0.5912,64.72,0.3744,0.9005,1.2538,0.8319,4.3421,0.9648,2.1200,18.17,701.30,5305,4.6079,0.4267
11-Jan-2001,0.5549,0.5904,64.81,0.3729,0.9015,1.2436,0.8319,4.3280,0.9630,2.1100,18.11,709.72,5321,4.5929,0.4252
12-Jan-2001,0.5620,0.5887,66.43,0.3749,0.9045,1.2450,0.8397,4.3835,0.9755,2.1400,18.35,719.36,5405,4.6515,0.4299
15-Jan-2001,0.5524,0.5826,65.80,0.3739,0.8967,1.2439,0.8292,4.3084,0.9587,2.1000,18.08,711.68,5275,4.5721,0.4234
16-Jan-2001,0.5565,0.5914,65.82,0.3769,0.9099,1.2492,0.8355,4.3404,0.9659,2.1100,18.18,714.66,5281,4.6060,0.4280
17-Jan-2001,0.5549,0.5895,65.00,0.3771,0.9072,1.2447,0.8361,4.3280,0.9615,2.1100,18.11,707.91,5266,4.5927,0.4266
18-Jan-2001,0.5551,0.5921,66.13,0.3766,0.9115,1.2432,0.8393,4.3295,0.9650,2.1100,18.12,714.14,5265,4.5942,0.4280
19-Jan-2001,0.5617,0.5930,66.15,0.3810,0.9060,1.2441,0.8481,4.3811,0.9780,2.1300,18.28,717.43,5314,4.6489,0.4313
22-Jan-2001,0.5571,0.5957,65.10,0.3805,0.9109,1.2402,0.8418,4.3449,0.9663,2.1200,18.13,708.52,5234,4.6107,0.4289
23-Jan-2001,0.5568,0.5899,65.15,0.3791,0.9043,1.2404,0.8359,4.3429,0.9680,2.1200,18.12,709.42,5220,4.6095,0.4286
24-Jan-2001,0.5530,0.5905,64.66,0.3772,0.9051,1.2382,0.8348,4.3133,0.9630,2.1000,18.00,703.14,5197,4.5781,0.4250
25-Jan-2001,0.5438,0.5903,64.16,0.3740,0.9024,1.2461,0.8221,4.2415,0.9481,2.0700,17.70,693.56,5143,4.5019,0.4211
26-Jan-2001,,,,,
29-Jan-2001,0.5439,0.5883,63.78,0.3725,0.8991,1.2423,0.8183,4.2421,0.9502,2.0700,17.70,695.51,5151,4.5027,0.4208
30-Jan-2001,0.5423,0.5911,63.22,0.3719,0.8982,1.2472,0.8144,4.2297,0.9470,2.0600,17.59,688.42,5111,4.4895,0.4200
31-Jan-2001,0.5466,0.5898,63.71,0.3739,0.8994,1.2437,0.8218,4.2629,0.9530,2.0800,17.69,690.90,5163,4.5251,0.4222
1-Feb-2001,0.5518,0.5863,64.29,0.3762,0.8995,1.2361,0.8274,4.3036,0.9612,2.1000,17.86,694.99,5234,4.5679,0.4253
2-Feb-2001,0.5539,0.5911,63.87,0.3751,0.9049,1.2323,0.8276,4.3198,0.9630,2.1000,17.86,692.24,5270,4.5847,0.4244
5-Feb-2001,0.5518,0.5875,63.94,0.3753,0.9054,1.2386,0.8261,4.3034,0.9606,2.1000,17.85,695.57,5292,4.5675,0.4243
6-Feb-2001,0.5508,0.5879,63.42,0.3740,0.9038,1.2445,0.8299,4.2960,0.9589,2.0900,17.76,692.22,5268,4.5590,0.4220
7-Feb-2001,0.5492,0.5909,63.10,0.3765,0.9100,1.2414,0.8293,4.2835,0.9581,2.0900,17.72,692.87,5281,4.5455,0.4224
8-Feb-2001,0.5434,0.5851,63.18,0.3739,0.8989,1.2384,0.8197,4.2382,0.9493,2.0600,17.54,689.22,5228,4.4975,0.4183
9-Feb-2001,0.5365,0.5840,62.49,0.3715,0.8960,1.2325,0.8098,4.1843,0.9366,2.0400,17.31,676.23,5144,4.4402,0.4155
12-Feb-2001,0.5377,0.5800,63.25,0.3710,0.8892,1.2310,0.8127,4.1940,0.9395,2.0400,17.36,680.19,5164,4.4502,0.4163
13-Feb-2001,0.5373,0.5778,62.98,0.3700,0.8896,1.2281,0.8176,4.1906,0.9379,2.0400,17.36,675.92,5158,4.4474,0.4151
14-Feb-2001,0.5311,0.5772,61.97,0.3656,0.8866,1.2257,0.8082,4.1423,0.9263,2.0200,17.18,665.34,5099,4.3956,0.4113
15-Feb-2001,0.5271,0.5741,61.22,0.3616,0.8808,1.2341,0.8051,4.1112,0.9192,2.0000,17.06,656.19,5063,4.3625,0.4079
16-Feb-2001,0.5264,0.5806,60.98,0.3628,0.8897,1.2325,0.8080,4.1057,0.9183,2.0000,17.00,654.71,5058,4.3571,0.4093
19-Feb-2001,0.5288,0.5787,61.26,0.3650,0.8876,1.2289,0.8133,4.1243,0.9186,2.0100,17.09,659.55,5083,4.3769,0.4093
20-Feb-2001,0.5303,0.5747,61.60,0.3663,0.8834,1.2315,0.8132,4.1361,0.9231,2.0200,17.12,659.96,5098,4.3891,0.4103
21-Feb-2001,0.5233,0.5759,60.54,0.3619,0.8845,1.2241,0.8059,4.0815,0.9125,1.9900,16.89,646.20,5030,4.3312,0.4063
22-Feb-2001,0.5249,0.5784,60.86,0.3636,0.8863,1.2210,0.8074,4.0940,0.9151,1.9900,16.98,653.50,5057,4.3447,0.4075
23-Feb-2001,0.5224,0.5776,60.85,0.3611,0.8849,1.2177,0.8040,4.0746,0.9118,1.9900,16.89,651.33,5043,4.3239,0.4061
26-Feb-2001,0.5271,0.5749,61.24,0.3621,0.8823,1.2092,0.8100,4.1112,0.9193,2.0000,17.06,658.03,5205,4.3630,0.4096
27-Feb-2001,0.5236,0.5736,60.79,0.3620,0.8812,1.2160,0.8001,4.0838,0.9129,1.9900,16.93,652.54,5144,4.3342,0.4071
28-Feb-2001,0.5250,0.5724,61.09,0.3645,0.8808,1.2226,0.8026,4.0948,0.9144,2.0000,17.00,656.33,5165,4.3460,0.4067
1-Mar-2001,0.5273,0.5702,61.84,0.3644,0.8797,1.2217,0.8107,4.1129,0.9197,2.0000,17.06,663.61,5191,4.3651,0.4089
2-Mar-2001,0.5271,0.5667,61.91,0.3621,0.8706,1.2170,0.8148,4.1111,0.9204,2.0000,17.03,663.88,5205,4.3632,0.4069
5-Mar-2001,0.5264,0.5647,62.79,0.3584,0.8680,1.2073,0.8137,4.1057,0.9237,2.0000,17.04,670.84,5198,4.3576,0.4059
6-Mar-2001,0.5218,0.5626,61.94,0.3559,0.8635,1.2054,0.8055,4.0699,0.9157,1.9800,16.88,659.16,5149,4.3193,0.4034
7-Mar-2001,0.5133,0.5482,61.28,0.3491,0.8445,1.1979,0.7904,4.0037,0.9010,1.9500,16.61,651.74,5071,4.2490,0.3966
8-Mar-2001,0.5093,0.5473,61.16,0.3486,0.8422,1.2146,0.7902,3.9723,0.8953,1.9400,16.49,648.21,5045,4.2156,0.3945
9-Mar-2001,0.5121,0.5488,61.25,0.3481,0.8452,1.2095,0.7916,3.9944,0.8990,1.9500,16.58,648.83,5118,4.2387,0.3958
12-Mar-2001,0.5084,0.5447,61.25,0.3465,0.8394,1.2128,0.7860,3.9652,0.8955,1.9300,16.50,650.45,5775,4.2082,0.3929
13-Mar-2001,0.5076,0.5469,61.01,0.3467,0.8417,1.2086,0.7875,3.9590,0.8943,1.9300,16.49,648.74,5235,4.2021,0.3931
14-Mar-2001,0.5027,0.5498,60.24,0.3471,0.8460,1.2000,0.7761,3.9208,0.8842,1.9100,16.36,641.77,5084,4.1615,0.3911
15-Mar-2001,0.4956,0.5446,59.82,0.3424,0.8377,1.2026,0.7721,3.8653,0.8755,1.8800,16.16,636.97,4981,4.1025,0.3867
16-Mar-2001,0.4944,0.5509,60.49,0.3441,0.8468,1.2015,0.7708,3.8561,0.8756,1.8800,16.15,638.34,5043,4.0924,0.3870
19-Mar-2001,0.4978,0.5551,61.41,0.3479,0.8512,1.1898,0.7805,3.8823,0.8814,1.8900,16.33,645.72,5192,4.1203,0.3918
20-Mar-2001,0.5005,0.5560,61.47,0.3508,0.8522,1.1911,0.7832,3.9037,0.8870,1.9000,16.41,649.00,5202,4.1427,0.3935
21-Mar-2001,0.5014,0.5514,61.78,0.3494,0.8464,1.1978,0.7853,3.9104,0.8905,1.9100,16.48,654.00,5225,4.1502,0.3937
22-Mar-2001,0.4927,0.5498,60.93,0.3445,0.8433,1.1901,0.7759,3.8427,0.8779,1.8700,16.20,647.19,5146,4.0781,0.3879
23-Mar-2001,0.4945,0.5576,60.88,0.3476,0.8535,1.1944,0.7750,3.8567,0.8817,1.8800,16.22,650.76,5077,4.0929,0.3918
26-Mar-2001,0.4926,0.5525,60.78,0.3450,0.8466,1.2071,0.7699,3.8422,0.8808,1.8700,16.14,646.49,5111,4.0774,0.3881
27-Mar-2001,0.4988,0.5573,61.17,0.3477,0.8559,1.2124,0.7768,3.8904,0.8937,1.9000,16.28,652.36,5175,4.1286,0.3928
28-Mar-2001,0.4994,0.5583,60.96,0.3482,0.8563,1.2104,0.7842,3.8949,0.8943,1.9000,16.31,650.74,5209,4.1337,0.3927
29-Mar-2001,0.4934,0.5563,60.38,0.3434,0.8521,1.2017,0.7724,3.8483,0.8887,1.8700,16.15,648.90,5136,4.0842,0.3887
30-Mar-2001,0.4890,0.5559,60.96,0.3425,0.8472,1.2119,0.7695,3.8137,0.8812,1.8600,16.04,650.69,5093,4.0479,0.3867
2-Apr-2001,0.4857,0.5536,61.35,0.3426,0.8455,1.2146,0.7663,3.7880,0.8801,1.8500,15.99,652.64,5061,4.0205,0.3852
3-Apr-2001,0.4833,0.5475,60.92,0.3402,0.8365,1.2034,0.7627,3.7691,0.8751,1.8400,15.91,651.49,5043,4.0006,0.3840
4-Apr-2001,0.4874,0.5436,61.42,0.3403,0.8311,1.2064,0.7682,3.8011,0.8844,1.8500,16.05,659.74,5191,4.0343,0.3862
5-Apr-2001,0.4923,0.5433,61.41,0.3427,0.8312,1.2046,0.7744,3.8393,0.8933,1.8700,16.24,665.59,5262,4.0748,0.3875
6-Apr-2001,0.4931,0.5494,61.73,0.3455,0.8387,1.2175,0.7752,3.8455,0.8952,1.8700,16.20,664.21,5325,4.0813,0.3889
9-Apr-2001,0.4947,0.5483,61.77,0.3438,0.8388,1.2215,0.7737,3.8582,0.8981,1.8800,16.30,663.02,5367,4.0945,0.3889
10-Apr-2001,0.4943,0.5504,61.60,0.3418,0.8414,1.2317,0.7726,3.8552,0.8974,1.8800,16.27,662.24,5333,4.0913,0.3887
11-Apr-2001,0.4990,0.5611,61.92,0.3477,0.8558,1.2382,0.7763,3.8920,0.9005,1.9000,16.42,659.28,5312,4.1302,0.3940
12-Apr-2001,0.5049,0.5683,62.68,0.3514,0.8636,1.2457,0.7893,3.9379,0.9130,1.9200,16.62,669.30,5347,4.1790,0.3996
13-Apr-2001,,,,,
16-Apr-2001,,,,,
17-Apr-2001,0.5112,0.5746,63.06,0.3549,0.8751,1.2456,0.7981,3.9872,0.9244,1.9400,16.83,675.55,5536,4.2312,0.4046
18-Apr-2001,0.5008,0.5683,61.63,0.3501,0.8672,1.2442,0.7844,3.9060,0.9049,1.9000,16.49,657.90,5476,4.1454,0.3964
19-Apr-2001,0.5034,0.5673,61.48,0.3526,0.8692,1.2405,0.7868,3.9263,0.9064,1.9100,16.55,654.12,5542,4.1665,0.3995
20-Apr-2001,0.5155,0.5756,62.92,0.3568,0.8803,1.2476,0.7983,4.0205,0.9334,1.9600,16.93,674.63,5830,4.2669,0.4061
23-Apr-2001,0.5048,0.5574,61.63,0.3496,0.8528,1.2360,0.7808,3.9369,0.9143,1.9182,16.60,662.70,5969,4.1785,0.3963
24-Apr-2001,0.5068,0.5642,61.63,0.3521,0.8635,1.2367,0.7849,3.9525,0.9173,1.9258,16.66,664.03,6006,4.1948,0.3980
25-Apr-2001,,,,,
26-Apr-2001,0.5067,0.5650,62.06,0.3519,0.8656,1.2362,0.7848,3.9522,0.9225,1.9255,16.68,662.86,6126,4.1938,0.3981
27-Apr-2001,0.5113,0.5661,63.31,0.3550,0.8707,1.2398,0.7896,3.9878,0.9295,1.9429,16.83,678.34,6090,4.2320,0.4012
30-Apr-2001,0.5088,0.5705,63.02,0.3543,0.8773,1.2359,0.7846,3.9682,0.9253,1.9334,16.74,671.74,6014,4.2115,0.4012
1-May-2001,0.5127,0.5776,63.11,0.3581,0.8888,1.2378,0.7873,3.9985,0.9331,1.9483,16.86,675.23,5640,4.2438,0.4051
2-May-2001,0.5202,0.5819,63.39,0.3623,0.8972,1.2371,0.7967,4.0572,0.9450,1.9768,17.10,678.91,5805,4.3059,0.4097
3-May-2001,0.5199,0.5801,63.19,0.3621,0.8955,1.2320,0.7967,4.0548,0.9451,1.9756,17.08,672.23,5758,4.3034,0.4094
4-May-2001,0.5175,0.5809,62.65,0.3604,0.8963,1.2278,0.7930,4.0362,0.9434,1.9665,17.02,668.61,5693,4.2836,0.4068
7-May-2001,0.5184,0.5810,63.02,0.3608,0.8975,1.2314,0.7952,4.0431,0.9468,1.9699,17.04,676.23,5676,4.2910,0.4072
8-May-2001,0.5184,0.5829,62.91,0.3608,0.8986,1.2314,0.7989,4.0432,0.9453,1.9699,17.04,672.13,5664,4.2910,0.4077
9-May-2001,0.5198,0.5881,63.23,0.3643,0.9062,1.2312,0.8026,4.0543,0.9480,1.9752,17.09,676.10,5706,4.3032,0.4101
10-May-2001,0.5231,0.5899,63.93,0.3674,0.9088,1.2308,0.8054,4.0799,0.9507,1.9878,17.20,680.97,5885,4.3300,0.4134
11-May-2001,0.5244,0.5954,64.28,0.3687,0.9146,1.2342,0.8089,4.0898,0.9514,1.9927,17.24,684.87,5876,4.3405,0.4147
14-May-2001,0.5187,0.5937,63.68,0.3660,0.9096,1.2371,0.8040,4.0458,0.9417,1.9711,17.05,672.75,5895,4.2933,0.4111
15-May-2001,0.5188,0.5931,63.91,0.3655,0.9081,1.2426,0.8061,4.0464,0.9433,1.9714,17.06,675.92,5997,4.2942,0.4120
16-May-2001,0.5206,0.5941,64.47,0.3661,0.9099,1.2416,0.8055,4.0607,0.9441,1.9783,17.16,680.55,5943,4.3090,0.4127
17-May-2001,0.5248,0.5933,64.66,0.3673,0.9097,1.2412,0.8078,4.0932,0.9492,1.9942,17.29,683.81,5935,4.3437,0.4151
18-May-2001,0.5271,0.5977,64.91,0.3685,0.9175,1.2376,0.8102,4.1113,0.9527,2.0030,17.36,683.91,6004,4.3626,0.4171
21-May-2001,0.5294,0.6010,65.14,0.3675,0.9218,1.2358,0.8113,4.1288,0.9587,2.0117,17.68,689.97,6078,4.3817,0.4199
22-May-2001,0.5267,0.6021,64.69,0.3661,0.9229,1.2349,0.8100,4.1082,0.9529,2.0015,17.56,685.76,6047,4.3599,0.4174
23-May-2001,0.5193,0.5998,62.92,0.3635,0.9168,1.2317,0.8010,4.0503,0.9385,1.9733,17.37,668.73,5938,4.2985,0.4128
24-May-2001,0.5129,0.5986,61.56,0.3619,0.9128,1.2262,0.7953,4.0005,0.9256,1.9490,17.13,656.00,5834,4.2453,0.4077
25-May-2001,0.5216,0.6069,62.72,0.3700,0.9256,1.2302,0.8053,4.0680,0.9431,1.9821,17.47,672.08,5949,4.3173,0.4152
28-May-2001,0.5203,0.6061,62.99,0.3662,0.9250,1.2219,0.8045,4.0582,0.9420,1.9771,17.42,674.15,6061,4.3066,0.4143
29-May-2001,0.5171,0.6042,62.46,0.3644,0.9226,1.2265,0.7994,4.0332,0.9372,1.9650,17.61,668.79,5991,4.2799,0.4115
