date,usd,cny,jpy,eur,krw,gbp,sgd,inr,thb,nzd,twd,myr,idr,vnd,aed,pgk,hkd,cad,zar,chf,php,sdr
26-Aug-2021,0.7264,4.7083,79.90,0.6174,849.42,0.5281,0.9826,53.93,23.80,1.0425,20.30,3.0433,10473,16552,,2.5488,5.6552,0.9164,,0.6643,,0.5115
27-Aug-2021,0.7247,4.6990,79.71,0.6161,847.39,0.5290,0.9800,53.73,23.67,1.0432,20.24,3.0379,10457,16515,,2.5428,5.6442,0.9188,,0.6643,,0.5100
30-Aug-2021,0.7297,4.7215,80.08,0.6184,850.41,0.5301,0.9830,53.63,23.72,1.0432,20.29,3.0410,10489,16635,,2.5604,5.6828,0.9216,,0.6650,,0.5139
31-Aug-2021,0.7335,4.7417,80.55,0.6201,850.35,0.5316,0.9852,53.66,23.70,1.0390,20.33,3.0478,10473,16711,,2.5737,5.7093,0.9227,,0.6709,,0.5156
01-Sep-2021,0.7325,4.7331,80.74,0.6208,847.14,0.5330,0.9857,53.46,23.69,1.0392,20.30,3.0384,10477,16676,,2.5702,5.6963,0.9240,,0.6727,,0.5143
02-Sep-2021,0.7380,4.7681,81.16,0.6231,856.38,0.5356,0.9926,53.87,23.96,1.0431,20.44,3.0675,10537,16800,,2.5895,5.7388,0.9311,,0.6755,,0.5185
03-Sep-2021,0.7423,4.7947,81.66,0.6248,857.85,0.5365,0.9966,54.23,24.15,1.0415,20.55,3.0820,10587,16898,,2.6046,5.7692,0.9310,,0.6786,,0.5215
06-Sep-2021,0.7435,4.7979,81.62,0.6263,859.71,0.5367,0.9976,54.31,24.10,1.0410,20.51,3.0818,10588,16930,,2.6088,5.7797,0.9323,,0.6802,,0.5224
07-Sep-2021,0.7422,4.7913,81.52,0.6252,859.29,0.5366,0.9957,54.38,24.13,1.0427,20.48,3.0786,10541,16892,,2.6042,5.7693,0.9310,,0.6789,,0.5215
08-Sep-2021,0.7384,4.7732,81.53,0.6238,860.58,0.5363,0.9938,54.40,24.20,1.0394,20.46,3.0695,10533,16810,,2.5909,5.7413,0.9335,,0.6793,,0.5178
09-Sep-2021,0.7349,4.7491,80.94,0.6221,860.23,0.5342,0.9885,54.19,24.08,1.0368,20.38,3.0520,10492,16730,,2.5786,5.7158,0.9347,,0.6764,,0.5163
10-Sep-2021,0.7382,4.7580,81.13,0.6241,862.20,0.5331,0.9896,54.26,24.13,1.0364,20.41,3.0561,10499,16804,,2.5902,5.7396,0.9333,,0.6766,,0.5181
13-Sep-2021,0.7348,4.7416,80.86,0.6230,863.63,0.5316,0.9872,54.12,24.11,1.0341,20.35,3.0467,10478,16725,,2.5782,5.7156,0.9313,,0.6754,,0.5154
14-Sep-2021,0.7340,4.7327,80.80,0.6214,859.78,0.5305,0.9858,54.04,24.19,1.0325,20.32,3.0468,10463,16708,,2.5754,5.7095,0.9290,,0.6767,,0.5160
15-Sep-2021,0.7323,4.7180,80.25,0.6203,856.80,0.5304,0.9837,53.93,24.10,1.0324,20.28,3.0482,10434,16666,,2.5695,5.6968,0.9296,,0.6739,,0.5142
16-Sep-2021,0.7317,4.7080,79.92,0.6199,856.93,0.5290,0.9817,53.73,24.09,1.0298,20.27,3.0424,10417,16651,,2.5674,5.6951,0.9251,,0.6737,,0.5131
17-Sep-2021,0.7303,4.7115,80.25,0.6205,858.72,0.5294,0.9825,53.63,24.24,1.0316,20.24,3.0461,10379,16625,,2.5625,5.6830,0.9249,,0.6768,,0.5132
20-Sep-2021,0.7241,4.6821,79.58,0.6180,851.03,0.5281,0.9783,53.31,24.16,1.0303,20.07,3.0333,10317,16491,,2.5407,5.6381,0.9259,,0.6749,,0.5090
21-Sep-2021,0.7268,4.6996,79.60,0.6193,854.21,0.5318,0.9815,53.50,24.28,1.0347,20.15,3.0451,10350,16546,,2.5502,5.6584,0.9281,,0.6739,,0.5122
22-Sep-2021,0.7250,4.6897,79.40,0.6184,852.09,0.5311,0.9803,53.50,24.23,1.0332,20.13,3.0367,10331,16502,,2.5439,5.6451,0.9276,,0.6705,,0.5107
23-Sep-2021,0.7244,4.6839,79.57,0.6186,853.38,0.5310,0.9787,53.41,24.23,1.0334,20.10,3.0334,10323,16491,,2.5418,5.6395,0.9238,,0.6707,,0.5103
24-Sep-2021,0.7297,4.7141,80.62,0.6217,857.91,0.5320,0.9855,53.75,24.26,1.0327,20.21,3.0527,10398,16615,,2.5604,5.6798,0.9247,,0.6750,,0.5142
27-Sep-2021,0.7284,4.7052,80.58,0.6214,856.40,0.5325,0.9852,53.63,24.37,1.0376,20.17,3.0469,10384,16582,,2.5558,5.6699,0.9195,,0.6749,,0.5133
28-Sep-2021,0.7310,4.7170,81.30,0.6248,863.76,0.5330,0.9893,53.91,24.60,1.0407,20.26,3.0589,10430,16643,,2.5649,5.6892,0.9211,,0.6774,,0.5156
29-Sep-2021,0.7254,4.6903,80.87,0.6209,858.91,0.5354,0.9844,53.80,24.55,1.0436,20.17,3.0354,10375,16510,,2.5453,5.6459,0.9198,,0.6742,,0.5125
30-Sep-2021,0.7206,4.6616,80.60,0.6215,854.57,0.5361,0.9814,53.54,24.47,1.0486,20.08,3.0182,10318,16402,,2.5284,5.6115,0.9178,,0.6729,,0.5098
01-Oct-2021,0.7211,4.6473,80.19,0.6229,855.48,0.5360,0.9808,53.54,24.34,1.0470,20.09,3.0177,10326,16413,,2.5302,5.6146,0.9169,,0.6721,,0.5118
05-Oct-2021,0.7265,4.6821,80.78,0.6266,863.12,0.5346,0.9870,54.13,24.56,1.0465,20.28,3.0382,10362,16534,,2.5491,5.6553,0.9168,,0.6732,,0.5141
06-Oct-2021,0.7260,4.6789,81.13,0.6267,865.52,0.5336,0.9865,54.15,24.61,1.0484,20.27,3.0350,10342,16526,,2.5474,5.6524,0.9151,,0.6750,,0.5139
07-Oct-2021,0.7281,4.6925,81.12,0.6301,866.26,0.5361,0.9893,54.49,24.62,1.0525,20.36,3.0442,10374,16572,,2.5547,5.6696,0.9165,,0.6753,,0.5166
08-Oct-2021,0.7298,4.7076,81.68,0.6319,871.73,0.5365,0.9916,54.74,24.75,1.0530,20.48,3.0520,10384,16609,,2.5607,5.6820,0.9164,,0.6786,,0.5173
11-Oct-2021,0.7319,4.7117,82.47,0.6324,874.47,0.5366,0.9914,54.94,24.75,1.0560,20.52,3.0524,10405,16656,,2.5681,5.6963,0.9120,,0.6793,,0.5188
12-Oct-2021,0.7349,4.7422,83.29,0.6359,881.18,0.5405,0.9967,55.31,24.63,1.0586,20.70,3.0655,10449,16723,,2.5786,5.7179,0.9176,,0.6819,,0.5209
13-Oct-2021,0.7340,4.7314,83.29,0.6353,876.54,0.5390,0.9943,55.29,24.54,1.0575,20.65,3.0538,10438,16705,,2.5754,5.7111,0.9139,,0.6821,,0.5209
14-Oct-2021,0.7388,4.7576,83.88,0.6374,877.22,0.5407,0.9972,55.62,24.53,1.0586,20.76,3.0712,10467,16816,,2.5923,5.7470,0.9180,,0.6822,,0.5242
15-Oct-2021,0.7422,4.7766,84.59,0.6393,877.40,0.5423,1.0009,55.86,24.68,1.0519,20.82,3.0853,10456,16893,,2.6042,5.7746,0.9171,,0.6850,,0.5255
18-Oct-2021,0.7403,4.7656,84.65,0.6393,879.31,0.5391,1.0008,55.73,24.78,1.0478,20.74,3.0859,10442,16848,,2.5975,5.7589,0.9176,,0.6847,,0.5244
19-Oct-2021,0.7455,4.7799,85.13,0.6402,880.29,0.5414,1.0033,56.17,24.88,1.0462,20.83,3.1084,10497,16966,,2.6158,5.7990,0.9207,,0.6868,,0.5283
20-Oct-2021,0.7499,4.7925,85.89,0.6436,879.15,0.5431,1.0075,56.32,25.04,1.0447,20.87,3.1155,10556,17065,,2.6312,5.8317,0.9252,,0.6928,,0.5297
21-Oct-2021,0.7508,4.8003,85.66,0.6444,883.11,0.5434,1.0085,56.18,25.07,1.0441,20.94,3.1215,10611,17082,,2.6344,5.8369,0.9250,,0.6899,,0.5310
22-Oct-2021,0.7477,4.7843,85.27,0.6431,881.33,0.5419,1.0063,55.91,24.97,1.0433,20.86,3.1086,10591,17014,,2.6235,5.8135,0.9236,,0.6864,,0.5285
25-Oct-2021,0.7487,4.7784,85.10,0.6421,874.74,0.5432,1.0068,56.17,24.80,1.0448,20.87,3.1067,10623,17037,,2.6270,5.8201,0.9246,,0.6852,,0.5291
26-Oct-2021,0.7515,4.7972,85.63,0.6476,875.68,0.5461,1.0120,56.42,24.90,1.0478,20.91,3.1167,10648,17103,,2.6368,5.8421,0.9298,,0.6919,,0.5313
27-Oct-2021,0.7526,4.8046,85.80,0.6486,880.87,0.5464,1.0142,56.39,25.05,1.0499,20.93,3.1225,10674,17128,,2.6407,5.8536,0.9323,,0.6918,,0.5319
28-Oct-2021,0.7510,4.8050,85.28,0.6470,878.87,0.5464,1.0119,56.20,24.99,1.0463,20.89,3.1174,10666,17089,,2.6351,5.8405,0.9294,,0.6897,,0.5317
29-Oct-2021,0.7546,4.8226,85.75,0.6469,883.06,0.5472,1.0147,56.44,25.06,1.0510,20.99,3.1274,10691,17169,,2.6477,5.8675,0.9322,,0.6884,,0.5339
01-Nov-2021,0.7505,4.8066,85.74,0.6497,884.47,0.5489,1.0134,56.25,25.12,1.0475,20.92,3.1123,10687,17078,,2.6333,5.8390,0.9299,,0.6881,,0.5302
02-Nov-2021,0.7497,4.7979,85.20,0.6461,881.36,0.5488,1.0100,56.08,24.95,1.0446,20.88,3.1105,10691,17055,,2.6305,5.8335,0.9284,,0.6817,,0.5314
03-Nov-2021,0.7435,4.7578,84.64,0.6418,878.91,0.5454,1.0034,55.45,24.80,1.0441,20.74,3.0889,10628,16912,,2.6088,5.7855,0.9234,,0.6794,,0.5265
04-Nov-2021,0.7448,4.7623,85.04,0.6426,879.32,0.5454,1.0050,55.46,24.84,1.0424,20.74,3.0939,10665,16920,,2.6133,5.7963,0.9236,,0.6794,,0.5276
05-Nov-2021,0.7397,4.7344,84.09,0.6400,875.69,0.5481,0.9995,55.08,24.65,1.0424,20.65,3.0766,10635,16777,,2.5954,5.7580,0.9215,,0.6750,,0.5248
08-Nov-2021,0.7398,4.7331,84.03,0.6399,876.55,0.5488,0.9990,54.86,24.51,1.0377,20.61,3.0742,10557,16763,,2.5958,5.7596,0.9215,,0.6756,,0.5256
09-Nov-2021,0.7410,4.7395,83.60,0.6390,872.61,0.5462,0.9977,54.78,24.29,1.0349,20.58,3.0766,10544,16793,,2.6000,5.7726,0.9224,,0.6759,,0.5254
10-Nov-2021,0.7368,4.7107,83.15,0.6360,870.68,0.5435,0.9927,54.64,24.14,1.0360,20.43,3.0592,10497,16697,,2.5853,5.7393,0.9166,,0.6720,,0.5219
11-Nov-2021,0.7304,4.6786,83.24,0.6362,864.95,0.5447,0.9895,54.36,24.02,1.0372,20.34,3.0407,10437,16549,,2.5628,5.6907,0.9137,,0.6709,,0.5182
12-Nov-2021,0.7287,4.6608,83.26,0.6369,859.18,0.5452,0.9875,54.25,23.92,1.0403,20.29,3.0372,10383,16501,,2.5568,5.6784,0.9177,,0.6720,,0.5188
15-Nov-2021,0.7343,4.6864,83.61,0.6410,866.66,0.5468,0.9926,54.59,24.03,1.0419,20.41,3.0536,10434,16631,,2.5765,5.7220,0.9206,,0.6752,,0.5228
16-Nov-2021,0.7354,4.6870,83.95,0.6461,866.83,0.5477,0.9948,54.80,24.08,1.0436,20.42,3.0600,10454,16657,,2.5804,5.7264,0.9201,,0.6796,,0.5235
17-Nov-2021,0.7284,4.6535,83.66,0.6448,863.68,0.5426,0.9897,54.22,23.88,1.0407,20.27,3.0429,10389,16500,,2.5558,5.6737,0.9157,,0.6787,,0.5199
18-Nov-2021,0.7273,4.6371,82.96,0.6422,857.52,0.5391,0.9866,53.99,23.72,1.0356,20.21,3.0408,10349,16479,,2.5519,5.6651,0.9175,,0.6750,,0.5197
19-Nov-2021,0.7274,4.6448,83.19,0.6408,861.81,0.5396,0.9877,53.99,23.72,1.0341,20.22,3.0420,10358,16480,,2.5523,5.6667,0.9167,,0.6740,,0.5193
22-Nov-2021,0.7253,4.6302,82.79,0.6431,861.05,0.5395,0.9871,53.91,23.83,1.0354,20.16,3.0350,10338,16442,,2.5449,5.6513,0.9168,,0.6737,,0.5186
23-Nov-2021,0.7221,4.6110,83.12,0.6427,858.72,0.5392,0.9869,53.83,23.90,1.0423,20.07,3.0278,10304,16373,,2.5337,5.6267,0.9175,,0.6734,,0.5167
24-Nov-2021,0.7209,4.6078,82.87,0.6412,856.98,0.5390,0.9850,53.68,24.06,1.0442,20.04,3.0350,10289,16351,,2.5295,5.6183,0.9146,,0.6729,,0.5169
25-Nov-2021,0.7204,4.6023,83.11,0.6425,857.26,0.5397,0.9862,53.69,24.02,1.0483,20.01,3.0451,10282,16339,,2.5277,5.6169,0.9117,,0.6726,,0.5168
26-Nov-2021,0.7142,4.5647,81.95,0.6365,852.57,0.5368,0.9800,53.33,23.97,1.0464,19.88,3.0300,10231,16194,,2.5060,5.5687,0.9081,,0.6663,,0.5124
29-Nov-2021,0.7140,4.5571,81.11,0.6333,852.48,0.5357,0.9787,53.51,24.09,1.0455,19.86,3.0263,10235,16197,,2.5053,5.5688,0.9102,,0.6612,,0.5122
30-Nov-2021,0.7144,4.5519,81.15,0.6323,847.67,0.5363,0.9779,53.51,24.10,1.0464,19.84,3.0180,10227,16238,,2.5067,5.5720,0.9104,,0.6592,,0.5110
01-Dec-2021,0.7169,4.5616,81.37,0.6326,845.19,0.5381,0.9779,53.64,24.19,1.0455,19.89,3.0142,10280,16274,,2.5154,5.5890,0.9130,,0.6598,,0.5118
02-Dec-2021,0.7098,4.5212,80.25,0.6269,835.73,0.5341,0.9697,53.20,24.01,1.0415,19.68,3.0014,10208,16125,,2.4905,5.5313,0.9091,,0.6532,,0.5072
03-Dec-2021,0.7076,4.5089,80.11,0.6264,834.79,0.5324,0.9690,53.08,23.94,1.0414,19.61,2.9928,10193,16126,,2.4828,5.5125,0.9066,,0.6513,,0.5052
06-Dec-2021,0.7025,4.4742,79.39,0.6223,830.64,0.5309,0.9618,52.82,23.81,1.0395,19.48,2.9669,10141,16136,,2.4649,5.4770,0.9010,,0.6467,,0.5023
07-Dec-2021,0.7071,4.5051,80.35,0.6264,835.53,0.5324,0.9669,53.24,23.94,1.0460,19.62,2.9917,10191,16320,,2.4811,5.5163,0.9008,,0.6537,,0.5058
08-Dec-2021,0.7133,4.5325,80.97,0.6317,839.98,0.5381,0.9731,53.83,23.90,1.0499,19.79,3.0108,10234,16363,,2.5028,5.5628,0.9016,,0.6589,,0.5109
09-Dec-2021,0.7174,4.5511,81.50,0.6329,842.08,0.5430,0.9775,54.17,23.98,1.0530,19.87,3.0203,10293,16464,,2.5172,5.5943,0.9088,,0.6603,,0.5134
10-Dec-2021,0.7151,4.5514,81.18,0.6329,843.07,0.5409,0.9768,54.12,23.93,1.0524,19.82,3.0163,10281,16471,,2.5091,5.5768,0.9087,,0.6608,,0.5116
13-Dec-2021,0.7176,4.5658,81.45,0.6353,845.70,0.5416,0.9793,54.29,23.95,1.0558,19.91,3.0218,10287,16483,,2.5179,5.5961,0.9126,,0.6616,,0.5141
14-Dec-2021,0.7104,4.5219,80.69,0.6299,841.48,0.5382,0.9725,53.93,23.74,1.0535,19.76,3.0078,10192,16324,,2.4926,5.5425,0.9111,,0.6558,,0.5086
15-Dec-2021,0.7114,4.5277,80.94,0.6315,844.48,0.5374,0.9738,54.12,23.76,1.0561,19.79,3.0105,10198,16386,,2.4961,5.5501,0.9140,,0.6575,,0.5087
16-Dec-2021,0.7160,4.5593,81.67,0.6344,847.29,0.5404,0.9784,54.59,23.94,1.0581,19.93,3.0287,10280,16497,,2.5123,5.5876,0.9200,,0.6625,,0.5127
17-Dec-2021,0.7167,4.5652,81.42,0.6322,849.77,0.5378,0.9779,54.62,23.92,1.0569,19.95,3.0177,10313,16434,,2.5147,5.5919,0.9172,,0.6585,,0.5127
20-Dec-2021,0.7109,4.5343,80.70,0.6319,846.83,0.5375,0.9722,54.12,23.78,1.0574,19.78,3.0028,10226,16304,,2.4944,5.5471,0.9173,,0.6567,,0.5084
21-Dec-2021,0.7113,4.5341,80.86,0.6306,847.75,0.5384,0.9716,53.85,23.94,1.0577,19.80,2.9956,10207,16303,,2.4958,5.5476,0.9194,,0.6556,,0.5096
22-Dec-2021,0.7133,4.5457,81.42,0.6328,849.93,0.5382,0.9739,53.85,24.12,1.0572,19.84,3.0044,10184,16377,,2.5028,5.5641,0.9212,,0.6592,,0.5107
23-Dec-2021,0.7210,4.5931,82.30,0.6358,855.34,0.5401,0.9814,54.38,24.20,1.0586,20.01,3.0311,10273,16549,,2.5298,5.6229,0.9259,,0.6627,,0.5159
24-Dec-2021,0.7232,4.6069,82.68,0.6380,857.18,0.5395,0.9825,54.33,24.23,1.0615,20.05,3.0374,10298,16576,,2.5375,5.6403,0.9276,,0.6634,,0.5167
29-Dec-2021,0.7233,4.6086,83.07,0.6399,858.02,0.5385,0.9795,54.06,24.27,1.0631,20.00,3.0245,10323,16520,,2.5379,5.6404,0.9275,,0.6636,,0.5168
30-Dec-2021,0.7258,4.6225,83.50,0.6404,860.51,0.5382,0.9812,54.15,24.23,1.0610,20.08,3.0269,10355,16550,,2.5467,5.6603,0.9284,,0.6646,,0.5186
31-Dec-2021,0.7256,4.6250,83.52,0.6411,862.67,0.5376,0.9799,53.90,24.24,1.0628,20.08,3.0301,10359,16536,,2.5460,5.6584,0.9245,,0.6632,,0.5184
04-Jan-2022,0.7211,4.5949,83.50,0.6381,860.89,0.5353,0.9769,53.78,24.03,1.0617,19.89,3.0149,10317,16419,,2.5302,5.6218,0.9180,,0.6621,,0.5147
05-Jan-2022,0.7232,4.6083,83.93,0.6406,866.86,0.5347,0.9809,53.88,24.01,1.0631,19.98,3.0309,10385,16449,,2.5375,5.6360,0.9196,,0.6628,,0.5178
06-Jan-2022,0.7177,4.5767,83.17,0.6344,860.85,0.5306,0.9756,53.39,23.99,1.0617,19.83,3.0167,10333,16332,,2.5182,5.5969,0.9181,,0.6588,,0.5129
07-Jan-2022,0.7162,4.5664,83.02,0.6337,861.08,0.5287,0.9737,53.20,24.05,1.0606,19.82,3.0102,10282,16281,,2.5130,5.5861,0.9104,,0.6599,,0.5122
10-Jan-2022,0.7193,4.5848,83.30,0.6346,863.38,0.5295,0.9750,53.32,24.23,1.0625,19.93,3.0220,10303,16317,,2.5239,5.6085,0.9095,,0.6619,,0.5144
11-Jan-2022,0.7186,4.5778,82.82,0.6336,858.26,0.5287,0.9731,53.12,24.09,1.0614,19.90,3.0138,10272,16323,,2.5214,5.6034,0.9093,,0.6657,,0.5133
12-Jan-2022,0.7218,4.5946,83.29,0.6347,858.68,0.5293,0.9751,53.36,24.11,1.0630,19.97,3.0189,10322,16388,,2.5326,5.6276,0.9061,,0.6665,,0.5154
13-Jan-2022,0.7291,4.6381,83.53,0.6372,866.10,0.5316,0.9814,53.91,24.22,1.0628,20.16,3.0473,10432,16545,,2.5582,5.6807,0.9111,,0.6668,,0.5201
14-Jan-2022,0.7283,4.6311,82.84,0.6347,864.32,0.5305,0.9796,53.95,24.20,1.0617,20.12,3.0441,10427,16540,,2.5554,5.6719,0.9104,,0.6630,,0.5175
17-Jan-2022,0.7207,4.5741,82.46,0.6311,859.51,0.5269,0.9719,53.47,23.98,1.0595,19.86,3.0150,10320,16371,,2.5288,5.6119,0.9038,,0.6589,,0.5119
18-Jan-2022,0.7195,4.5648,82.64,0.6310,855.90,0.5275,0.9699,53.51,23.77,1.0614,19.83,3.0095,10311,16390,,2.5246,5.6066,0.9007,,0.6583,,0.5111
19-Jan-2022,0.7188,4.5653,82.21,0.6344,856.46,0.5283,0.9706,53.67,23.86,1.0597,19.87,3.0132,10328,16338,,2.5221,5.6007,0.8986,,0.6586,,0.5121
20-Jan-2022,0.7238,4.5914,82.83,0.6377,861.63,0.5312,0.9750,53.80,23.86,1.0698,20.01,3.0298,10392,16407,,2.5396,5.6383,0.9044,,0.6626,,0.5161
21-Jan-2022,0.7192,4.5616,81.83,0.6351,859.04,0.5291,0.9682,53.59,23.78,1.0686,19.93,3.0102,10320,16279,,2.5235,5.6011,0.9009,,0.6585,,0.5129
24-Jan-2022,0.7180,4.5470,81.79,0.6338,857.16,0.5296,0.9654,53.50,23.74,1.0685,19.89,3.0048,10285,16259,,2.5193,5.5909,0.9017,,0.6561,,0.5121
25-Jan-2022,0.7133,4.5148,81.12,0.6306,855.37,0.5294,0.9585,53.28,23.60,1.0691,19.77,2.9873,10243,16163,,2.5028,5.5530,0.9026,,0.6530,,0.5092
27-Jan-2022,0.7082,4.4949,81.20,0.6310,851.89,0.5271,0.9566,53.28,23.51,1.0719,19.71,2.9759,10186,16039,,2.4849,5.5170,0.9001,,0.6547,,0.5059
28-Jan-2022,0.7028,4.4676,81.11,0.6303,848.01,0.5242,0.9509,52.75,23.37,1.0686,19.55,2.9440,10096,15918,,2.4660,5.4754,0.8949,,0.6538,,0.5049
31-Jan-2022,0.7011,4.4598,80.97,0.6281,845.46,0.5226,0.9507,52.56,23.45,1.0683,19.50,2.9369,10094,15889,,2.4600,5.4672,0.8930,,0.6529,,0.5041
01-Feb-2022,0.7066,4.4948,81.21,0.6284,852.09,0.5252,0.9541,52.64,23.49,1.0724,19.66,2.9575,10163,16014,,2.4793,5.5098,0.8973,,0.6538,,0.5077
02-Feb-2022,0.7134,4.5381,81.87,0.6327,860.29,0.5277,0.9624,53.33,23.71,1.0759,19.85,2.9859,10228,16168,,2.5032,5.5605,0.9054,,0.6571,,0.5103
03-Feb-2022,0.7120,4.5292,81.53,0.6303,858.69,0.5253,0.9598,53.30,23.61,1.0754,19.81,2.9772,10238,16136,,2.4982,5.5503,0.9031,,0.6549,,0.5083
04-Feb-2022,0.7150,4.5483,82.14,0.6236,857.29,0.5255,0.9602,53.46,23.58,1.0705,19.89,2.9873,10278,16204,,2.5088,5.5717,0.9056,,0.6576,,0.5110
07-Feb-2022,0.7092,4.5090,81.76,0.6200,850.91,0.5242,0.9546,52.97,23.38,1.0710,19.74,2.9684,10215,16075,,2.4884,5.5262,0.9029,,0.6563,,0.5042
08-Feb-2022,0.7121,4.5292,82.18,0.6233,852.75,0.5265,0.9571,53.13,23.49,1.0723,19.81,2.9812,10242,16170,,2.4986,5.5514,0.9038,,0.6585,,0.5069
09-Feb-2022,0.7167,4.5592,82.76,0.6271,857.30,0.5286,0.9632,53.58,23.59,1.0758,19.95,2.9994,10298,16275,,2.5147,5.5859,0.9097,,0.6627,,0.5106
10-Feb-2022,0.7175,4.5624,82.97,0.6280,858.12,0.5303,0.9635,53.78,23.48,1.0741,19.98,3.0027,10298,16284,,2.5175,5.5921,0.9093,,0.6632,,0.5110
11-Feb-2022,0.7120,4.5320,82.69,0.6256,854.29,0.5264,0.9581,53.64,23.33,1.0733,19.85,2.9829,10224,16150,,2.4982,5.5556,0.9077,,0.6604,,0.5072
14-Feb-2022,0.7118,4.5268,82.22,0.6274,853.27,0.5256,0.9588,53.79,23.23,1.0751,19.84,2.9839,10209,16186,,2.4975,5.5523,0.9063,,0.6593,,0.5076
15-Feb-2022,0.7127,4.5286,82.25,0.6297,854.19,0.5264,0.9599,53.94,23.06,1.0758,19.87,2.9832,10189,16214,,2.5007,5.5608,0.9082,,0.6585,,0.5094
16-Feb-2022,0.7155,4.5357,82.77,0.6305,856.47,0.5282,0.9626,53.80,23.20,1.0776,19.94,2.9972,10220,16274,,2.5105,5.5815,0.9100,,0.6622,,0.5108
17-Feb-2022,0.7172,4.5436,82.67,0.6323,859.38,0.5284,0.9646,53.88,23.14,1.0748,20.00,3.0018,10265,16341,,2.5165,5.5947,0.9125,,0.6613,,0.5113
18-Feb-2022,0.7206,4.5646,83.01,0.6341,861.48,0.5295,0.9681,54.04,23.17,1.0739,20.09,3.0154,10333,16455,,2.5284,5.6202,0.9148,,0.6639,,0.5136
21-Feb-2022,0.7215,4.5653,82.97,0.6350,860.84,0.5297,0.9703,53.69,23.18,1.0737,20.08,3.0202,10335,16457,,2.5316,5.6278,0.9183,,0.6637,,0.5141
22-Feb-2022,0.7202,4.5659,82.60,0.6374,860.75,0.5300,0.9708,53.89,23.36,1.0733,20.07,3.0137,10343,16421,,2.5270,5.6189,0.9189,,0.6598,,0.5132
23-Feb-2022,0.7235,4.5781,83.23,0.6389,862.52,0.5321,0.9730,54.05,23.48,1.0693,20.17,3.0278,10385,16518,,2.5386,5.6455,0.9223,,0.6661,,0.5160
24-Feb-2022,0.7198,4.5476,82.53,0.6398,864.41,0.5328,0.9732,54.01,23.34,1.0692,20.16,3.0212,10349,16432,,2.5345,5.6198,0.9198,,0.6614,,0.5133
25-Feb-2022,0.7198,4.5481,82.91,0.6414,866.04,0.5359,0.9731,54.16,23.39,1.0718,20.16,3.0217,10338,16432,,2.5345,5.6203,0.9199,,0.6644,,0.5163
28-Feb-2022,0.7182,4.5329,83.01,0.6444,866.16,0.5382,0.9765,54.33,23.51,1.0747,20.12,3.0182,10318,16389,,2.5289,5.6104,0.9198,,0.6653,,0.5151
01-Mar-2022,0.7260,4.5823,83.59,0.6484,872.77,0.5413,0.9844,54.70,23.68,1.0738,20.37,3.0456,10416,16564,,2.5563,5.6739,0.9200,,0.6667,,0.5205
02-Mar-2022,0.7269,4.5882,83.62,0.6535,876.07,0.5460,0.9871,54.99,23.74,1.0734,20.38,3.0479,10443,16595,,2.5595,5.6813,0.9246,,0.6682,,0.5212
03-Mar-2022,0.7301,4.6132,84.45,0.6579,878.97,0.5447,0.9905,55.24,23.75,1.0773,20.49,3.0595,10502,16672,,2.5708,5.7051,0.9225,,0.6721,,0.5250
04-Mar-2022,0.7359,4.6505,84.95,0.6668,891.69,0.5515,0.9994,55.94,23.99,1.0789,20.69,3.0792,10583,16808,,2.5912,5.7515,0.9340,,0.6760,,0.5295
07-Mar-2022,0.7419,4.6909,85.24,0.6819,910.42,0.5614,1.0108,57.02,24.38,1.0748,20.99,3.1000,10692,16952,,2.6123,5.7982,0.9430,,0.6825,,0.5356
08-Mar-2022,0.7309,4.6147,84.38,0.6725,903.28,0.5569,0.9962,56.11,24.19,1.0720,20.71,3.0559,10517,16700,,2.5736,5.7156,0.9364,,0.6764,,0.5296
09-Mar-2022,0.7285,4.6024,84.37,0.6672,901.45,0.5553,0.9935,55.96,24.19,1.0691,20.67,3.0470,10474,16639,,2.5651,5.6960,0.9379,,0.6765,,0.5277
10-Mar-2022,0.7321,4.6270,85.03,0.6622,900.28,0.5558,0.9942,55.81,24.21,1.0714,20.76,3.0638,10470,16723,,2.5778,5.7249,0.9378,,0.6794,,0.5292
11-Mar-2022,0.7336,4.6399,85.51,0.6668,905.23,0.5606,0.9975,56.03,24.38,1.0717,20.82,3.0753,10499,16774,,2.5831,5.7416,0.9378,,0.6824,,0.5293
14-Mar-2022,0.7258,4.6101,85.39,0.6649,899.93,0.5573,0.9908,55.52,24.26,1.0685,20.69,3.0518,10404,16617,,2.5556,5.6825,0.9267,,0.6790,,0.5247
15-Mar-2022,0.7186,4.5813,85.06,0.6543,891.85,0.5510,0.9814,54.89,24.07,1.0659,20.54,3.0239,10285,16450,,2.5303,5.6245,0.9215,,0.6751,,0.5215
16-Mar-2022,0.7207,4.5842,85.22,0.6571,894.43,0.5523,0.9833,55.09,24.14,1.0645,20.63,3.0268,10316,16488,,2.5377,5.6388,0.9193,,0.6775,,0.5225
17-Mar-2022,0.7318,4.6447,86.89,0.6632,889.86,0.5562,0.9933,55.55,24.34,1.0689,20.83,3.0662,10460,16739,,2.5768,5.7225,0.9277,,0.6877,,0.5298
18-Mar-2022,0.7380,4.6921,87.64,0.6662,895.46,0.5610,1.0005,55.94,24.55,1.0721,20.92,3.1011,10581,16874,,2.5986,5.7717,0.9312,,0.6911,,0.5335
